Family Portraits Episode 5: You're Not Gonna Believe This...	http://web.archive.org/web/20140121053430oe_/media.focusonthefamily.com/aio/mp3/yourenotgonnabelievethis.mp3	200
Family Portraits Episode 8: The Letter	http://focusonthefamily.mc.tritondigital.com/OFF_ADVENT_ODYSS_P/media/aio/mp3/aiopodcast398.mp3	200
Family Portraits Episode 9: A Different Kind of Peer Presure	http://web.archive.org/web/20140226101602oe_/media.focusonthefamily.com/aio/mp3/differentkindofpeerpressure.mp3	200
1: Whit's Flop | 2022 airing	http://web.archive.org/web/20130408183215oe_/media.focusonthefamily.com/fotf/mp3/aio/aio_20130408.mp3	200
2: The Life of the Party	http://cdn.subsplash.com/audios/FMDDCD/d1013e8e-7d8d-48b1-8f8e-1461c1bf7193/audio.mp3	200
4: Connie Comes to Town	http://cdn.subsplash.com/audios/FMDDCD/1ae4e8ec-89dc-4f02-b260-30caf2a8b26b/audio.mp3	200
5: Gifts for Madge and Guy | 2022 airing	http://web.archive.org/web/20191206224045oe_/www.focusonthefamily.com/wp-content/uploads/2019/11/ody5_2019-12-06-Gifts-for-Madge-and-Guy.mp3	200
7: Promises, Promises	http://cdn.subsplash.com/audios/FMDDCD/de43ff7c-ebaa-4e32-9c14-744edaee4deb/audio.mp3	200
8: Dental Dilemma	http://cdn.subsplash.com/audios/FMDDCD/719a54e8-5bab-4f17-9a37-b704793e1c24/audio.mp3	200
10: Nothing to Fear	http://cdn.subsplash.com/audios/FMDDCD/00046699-39d9-470a-80a0-aae3762181cd/audio.mp3	200
12: The Tangled Web	http://cdn.subsplash.com/audios/FMDDCD/9bda7ba1-5e3d-4113-a981-7b31d0ad2ccb/audio.mp3	200
15: My Brother's Keeper	http://cdn.subsplash.com/audios/FMDDCD/3985c150-fbc3-4437-89b5-cdbda682ef29/audio.mp3	200
16: No Stupid Questions	http://cdn.subsplash.com/audios/FMDDCD/5e916366-83cf-40ee-a9a9-90195c9fec0a/audio.mp3	200
17: A Memeber of the Family, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/1814402f-3a87-48a8-a5b7-69b7361c67ea/audio.mp3	200
18: A Memeber of the Family, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/c37f3c93-bf48-4870-aabb-7ef975b682f3/audio.mp3	200
19: Recollections	http://cdn.subsplash.com/audios/FMDDCD/4681e9a8-5085-4c7a-a736-7c111910dfda/audio.mp3	200
20: Mike Makes Right	http://cdn.subsplash.com/audios/FMDDCD/b8360fe9-3e5b-4208-b879-1d941fcdf6d6/audio.mp3	200
22: A Simple Addition	http://cdn.subsplash.com/audios/FMDDCD/fbf731e9-86aa-49a8-bb63-e557e6ecd50a/audio.mp3	200
27: A Change of Hart	http://cdn.subsplash.com/audios/FMDDCD/5e0d8f52-c5aa-4591-b4a6-16620b96c4a9/audio.mp3	200
28: The Price of Freedom	http://cdn.subsplash.com/audios/FMDDCD/672f80e3-ff5e-4fee-b9e0-144a95e302de/audio.mp3	200
29: Rumor Has It	http://cdn.subsplash.com/audios/FMDDCD/1d4117fa-13dc-4b1d-ab51-51de610ee4fb/audio.mp3	200
30: Honor Thy Parents	http://cdn.subsplash.com/audios/FMDDCD/cc41ca7e-b325-4abd-8923-baa73f8ab602/audio.mp3	200
31: Family Vacation, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/80665e48-95ac-48ec-aa1a-85788c9119b3/audio.mp3	200
32: Family Vacation, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/43634094-8841-48df-a342-3764ad7387a0/audio.mp3	200
33: The Day Independence Came | broadcast version	http://media.focusonthefamily.com/aio/mp3/AIO_033_The_Day_Independence_Came.mp3	200
34: Stormy Weather	http://cdn.subsplash.com/audios/FMDDCD/2c86ac22-1039-4b05-a342-14810f49504a/audio.mp3	200
35: VBS Blues	http://cdn.subsplash.com/audios/FMDDCD/4593fa77-a312-4b73-8f1b-336b6c517479/audio.mp3	200
36: Kids' Radio	http://cdn.subsplash.com/audios/FMDDCD/be201e97-db24-48b9-9f48-3a002682418d/audio.mp3	200
37: Camp What-a-Nut, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/eb4abb61-f158-4171-be18-5af895db2d5a/audio.mp3	200
38: Camp What-a-Nut, Part 2 of 2 | 2016 airing	http://cdn.subsplash.com/audios/FMDDCD/f1e427ed-3c7c-434a-8535-a331429461c4/audio.mp3	200
40: The Case of the Secret Room, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/8ecd3ccc-64b9-4f2f-bf71-cb1d68cd49c0/audio.mp3	200
41: Return to the Bible Room	http://cdn.subsplash.com/audios/FMDDCD/6a47730d-56f2-4f90-b860-4cc9e8c6be84/audio.mp3	200
42: The Last Great Adventure of the Summer	http://cdn.subsplash.com/audios/FMDDCD/a27fc19d-2826-4fc4-b0c5-d12253c93229/audio.mp3	200
43: Back to School	http://cdn.subsplash.com/audios/FMDDCD/7ea6be3e-d45c-4007-bbf8-b43fa86e9ccb/audio.mp3	200
44: It Sure Seems Like It to Me	http://cdn.subsplash.com/audios/FMDDCD/e483234a-9bc1-4973-a784-0688b67cf37c/audio.mp3	200
46: The Shepherd and the Giant	http://cdn.subsplash.com/audios/FMDDCD/0934a213-8cab-42bd-b716-1a3fa58c64b7/audio.mp3	200
47: A Single Vote	http://cdn.subsplash.com/audios/FMDDCD/c85bb2c4-d2d7-4208-b03c-deb93322d7cd/audio.mp3	200
48: Heroes	http://cdn.subsplash.com/audios/FMDDCD/3079f7f6-e553-4bf2-aa0e-f0d90941a8e7/audio.mp3	200
49: Thank You, God	http://cdn.subsplash.com/audios/FMDDCD/c47e041d-8e1b-4f97-b5a0-780a307a5481/audio.mp3	200
50: Karen	http://cdn.subsplash.com/audios/FMDDCD/b647b8e0-ceb3-43f2-9aa3-17abb442c991/audio.mp3	200
51: Connie, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/90614c28-5abc-4350-9ab8-774e6fd1ddab/audio.mp3	200
52: Connie, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/c3b880ab-8d7d-4308-a5fa-4f7b67b36dc7/audio.mp3	200
53: The Sacred Trust	http://cdn.subsplash.com/audios/FMDDCD/a92f6ab9-9bf5-4909-bf0e-b47fb22b1f92/audio.mp3	200
56: By Faith, Noah	http://cdn.subsplash.com/audios/FMDDCD/e35ea70c-b5dc-41cf-9a8b-638ab6efafb6/audio.mp3	200
57: The Prodigal, Jimmy	http://cdn.subsplash.com/audios/FMDDCD/12fa47bc-4e7d-4ad6-b09e-f00cfc732fad/audio.mp3	200
58: A Matter of Obedience	http://cdn.subsplash.com/audios/FMDDCD/cec9b414-694e-426b-8121-3132fdfb3379/audio.mp3	200
59: A Worker Approved	http://cdn.subsplash.com/audios/FMDDCD/20416f08-2d4e-4068-a873-a1788932551d/audio.mp3	200
60: And When You Pray...	http://cdn.subsplash.com/audios/FMDDCD/4d19d147-6f83-4a86-ab55-0e9777f6b04f/audio.mp3	200
61: The Boy who Didn't Go to Church	http://cdn.subsplash.com/audios/FMDDCD/c858b155-04c8-4e97-bcac-0b347441e080/audio.mp3	200
62: Let This Mind Be in You	http://cdn.subsplash.com/audios/FMDDCD/a5758fff-7fd9-4dbd-9993-d656dc7c6ab0/audio.mp3	200
63: A Good and Faithful Servant	http://cdn.subsplash.com/audios/FMDDCD/8bb759ca-20b6-4ec3-9d90-b8733379601c/audio.mp3	200
64: The Greatest of These	http://cdn.subsplash.com/audios/FMDDCD/d9d5505a-5d4e-459a-a7d1-fde25b906d54/audio.mp3	200
65: Bad Company	http://cdn.subsplash.com/audios/FMDDCD/98f448b1-0fc0-4e9b-9db9-491f3615115d/audio.mp3	200
66: The Imagination Station, Part 1 of 2 | broadcast version	http://cdn.subsplash.com/audios/FMDDCD/5d08f676-4449-40a4-b3ac-4083a39cb5d8/audio.mp3	200
67: The Imagination Station, Part 2 of 2 | broadcast version	http://cdn.subsplash.com/audios/FMDDCD/2fdf4172-3549-416a-8e57-d1fe571e5fbe/audio.mp3	200
68: Choices	http://cdn.subsplash.com/audios/FMDDCD/d5ccbfae-b0fb-4bcc-a861-62a95a642454/audio.mp3	200
69: Go Ye Therefore	http://cdn.subsplash.com/audios/FMDDCD/8eb44629-47d0-4548-a036-b98b211846c3/audio.mp3	200
72: An Encounter with Mrs. Hooper	http://cdn.subsplash.com/audios/FMDDCD/dcf89916-1113-4a89-b9b0-17bb69253bf7/audio.mp3	200
73: A Bite of Applesauce	http://cdn.subsplash.com/audios/FMDDCD/b3f0b3dc-acfe-47e2-ac3f-784a4230ada5/audio.mp3	200
74: Connie Goes to Camp, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/90893e57-73a9-4f50-8af3-b78f89efbb96/audio.mp3	200
75: Connie Goes to Camp, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/61d75201-72b5-44df-8f3e-087eb0eeabc1/audio.mp3	200
76: Eugene's Dilemma	http://cdn.subsplash.com/audios/FMDDCD/efbda98c-9898-4d66-8475-ee8237e796bf/audio.mp3	200
77: The Nemesis, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/9b076442-287b-4a41-b6ae-33383a91a552/audio.mp3	200
78: The Nemesis, Part 2 of 2 | 2019 airing	http://cdn.subsplash.com/audios/FMDDCD/bcca2ce7-2b98-4ec5-a3e7-a53f14b0cc00/audio.mp3	200
79: Our Best Vacation Ever	http://cdn.subsplash.com/audios/FMDDCD/067f8050-3f5f-4c57-9cf3-10f5d41bef0f/audio.mp3	200
80: A Prisoner for Christ | broadcast version	http://media.focusonthefamily.com/aio/mp3/AIO_080_A_Prisoner_for_Christ.mp3	200
81: Good Business	http://cdn.subsplash.com/audios/FMDDCD/e69d6206-1bc4-44e7-83c6-754b2964ab62/audio.mp3	200
82: Heatwave	http://cdn.subsplash.com/audios/FMDDCD/6118e2e1-8581-4c5b-b458-472339edb26a/audio.mp3	200
83: The Battle, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/446df7b9-5c9a-4d90-a965-bb515260b497/audio.mp3	200
84: The Battle, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/da706c40-857c-4925-888c-25efd40a04df/audio.mp3	200
85: You Go to School Where?	http://focusonthefamily.mc.tritondigital.com/OFF_ADVENT_ODYSS_P/media/aio/mp3/aiopodcast57.mp3	200
86: Isaac the Insecure	http://cdn.subsplash.com/audios/FMDDCD/70b3c378-5242-4ef8-a8a0-dbf34b57fff4/audio.mp3	200
87: Elijah, Part 1 of 2	http://cdn.subsplash.com/audios/FMDDCD/01ce42b9-4748-4fbc-ae09-e666cf16f0dc/audio.mp3	200
88: Elijah, Part 2 of 2	http://cdn.subsplash.com/audios/FMDDCD/6c07851b-3c3a-4fb7-9b16-300d81d2886d/audio.mp3	200
89: That's Not Fair!	http://cdn.subsplash.com/audios/FMDDCD/590ab1ed-6c07-4a77-9731-00ca5d7fe5d7/audio.mp3	200
90: But, You Promised	http://cdn.subsplash.com/audios/FMDDCD/90224180-3fac-4227-b253-c0968e602e86/audio.mp3	200
91: A Mission for Jimmy	http://cdn.subsplash.com/audios/FMDDCD/f543a8a2-e99c-4d2d-8acf-83523cae384e/audio.mp3	200
92: The Ill-Gotten Deed	http://cdn.subsplash.com/audios/FMDDCD/bf480ad7-f098-499e-a513-dd4703c02981/audio.mp3	200
93: Rescue from Manatugo Point	http://cdn.subsplash.com/audios/FMDDCD/9eeb7512-9c78-4dc9-bf06-80e006b629c1/audio.mp3	200
94: Operation DigOut	http://cdn.subsplash.com/audios/FMDDCD/a438ae9f-eb99-4339-b9eb-11f8c443cebc/audio.mp3	200
95: The Very Best of Friends	http://cdn.subsplash.com/audios/FMDDCD/acf9772f-de0d-4388-af7a-e304d04fd69b/audio.mp3	200
